IndID,polycode,value,label
Educ_dep,E01012630,1,LSOA: E01012630<br/>Rank: 1261<br>Decile: 1
Educ_dep,E01012631,1,LSOA: E01012631<br/>Rank: 2081<br>Decile: 1
Educ_dep,E01012632,4,LSOA: E01012632<br/>Rank: 12527<br>Decile: 4
Educ_dep,E01012633,6,LSOA: E01012633<br/>Rank: 17780<br>Decile: 6
Educ_dep,E01012634,7,LSOA: E01012634<br/>Rank: 20461<br>Decile: 7
Educ_dep,E01012635,6,LSOA: E01012635<br/>Rank: 19016<br>Decile: 6
Educ_dep,E01012636,8,LSOA: E01012636<br/>Rank: 23268<br>Decile: 8
Educ_dep,E01012637,1,LSOA: E01012637<br/>Rank: 101<br>Decile: 1
Educ_dep,E01012638,1,LSOA: E01012638<br/>Rank: 1694<br>Decile: 1
Educ_dep,E01012639,1,LSOA: E01012639<br/>Rank: 82<br>Decile: 1
Educ_dep,E01012640,2,LSOA: E01012640<br/>Rank: 3888<br>Decile: 2
Educ_dep,E01012641,1,LSOA: E01012641<br/>Rank: 805<br>Decile: 1
Educ_dep,E01012642,2,LSOA: E01012642<br/>Rank: 5214<br>Decile: 2
Educ_dep,E01012643,1,LSOA: E01012643<br/>Rank: 2853<br>Decile: 1
Educ_dep,E01012644,2,LSOA: E01012644<br/>Rank: 5469<br>Decile: 2
Educ_dep,E01012645,4,LSOA: E01012645<br/>Rank: 12853<br>Decile: 4
Educ_dep,E01012646,2,LSOA: E01012646<br/>Rank: 3368<br>Decile: 2
Educ_dep,E01012647,2,LSOA: E01012647<br/>Rank: 3983<br>Decile: 2
Educ_dep,E01012648,2,LSOA: E01012648<br/>Rank: 6283<br>Decile: 2
Educ_dep,E01012649,2,LSOA: E01012649<br/>Rank: 5072<br>Decile: 2
Educ_dep,E01012650,1,LSOA: E01012650<br/>Rank: 1561<br>Decile: 1
Educ_dep,E01012651,5,LSOA: E01012651<br/>Rank: 16213<br>Decile: 5
Educ_dep,E01012652,9,LSOA: E01012652<br/>Rank: 27720<br>Decile: 9
Educ_dep,E01012653,5,LSOA: E01012653<br/>Rank: 13350<br>Decile: 5
Educ_dep,E01012654,3,LSOA: E01012654<br/>Rank: 9089<br>Decile: 3
Educ_dep,E01012655,1,LSOA: E01012655<br/>Rank: 834<br>Decile: 1
Educ_dep,E01012656,1,LSOA: E01012656<br/>Rank: 2793<br>Decile: 1
Educ_dep,E01012657,1,LSOA: E01012657<br/>Rank: 1608<br>Decile: 1
Educ_dep,E01012658,4,LSOA: E01012658<br/>Rank: 10152<br>Decile: 4
Educ_dep,E01012659,8,LSOA: E01012659<br/>Rank: 24834<br>Decile: 8
Educ_dep,E01012660,9,LSOA: E01012660<br/>Rank: 26320<br>Decile: 9
Educ_dep,E01012661,4,LSOA: E01012661<br/>Rank: 12154<br>Decile: 4
Educ_dep,E01024855,2,LSOA: E01024855<br/>Rank: 3335<br>Decile: 2
Educ_dep,E01024856,1,LSOA: E01024856<br/>Rank: 2246<br>Decile: 1
Educ_dep,E01024857,3,LSOA: E01024857<br/>Rank: 8166<br>Decile: 3
Educ_dep,E01024858,1,LSOA: E01024858<br/>Rank: 1662<br>Decile: 1
Educ_dep,E01024859,6,LSOA: E01024859<br/>Rank: 19669<br>Decile: 6
Educ_dep,E01024860,7,LSOA: E01024860<br/>Rank: 22917<br>Decile: 7
Educ_dep,E01024861,7,LSOA: E01024861<br/>Rank: 20464<br>Decile: 7
Educ_dep,E01024862,6,LSOA: E01024862<br/>Rank: 19647<br>Decile: 6
Educ_dep,E01024863,2,LSOA: E01024863<br/>Rank: 5318<br>Decile: 2
Educ_dep,E01024864,2,LSOA: E01024864<br/>Rank: 5671<br>Decile: 2
Educ_dep,E01024865,2,LSOA: E01024865<br/>Rank: 4888<br>Decile: 2
Educ_dep,E01024866,4,LSOA: E01024866<br/>Rank: 12967<br>Decile: 4
Educ_dep,E01024867,9,LSOA: E01024867<br/>Rank: 27890<br>Decile: 9
Educ_dep,E01024868,8,LSOA: E01024868<br/>Rank: 24200<br>Decile: 8
Educ_dep,E01024869,9,LSOA: E01024869<br/>Rank: 28343<br>Decile: 9
Educ_dep,E01024870,9,LSOA: E01024870<br/>Rank: 26616<br>Decile: 9
Educ_dep,E01024871,6,LSOA: E01024871<br/>Rank: 19322<br>Decile: 6
Educ_dep,E01024872,1,LSOA: E01024872<br/>Rank: 554<br>Decile: 1
Educ_dep,E01024873,5,LSOA: E01024873<br/>Rank: 16065<br>Decile: 5
Educ_dep,E01024874,6,LSOA: E01024874<br/>Rank: 18765<br>Decile: 6
Educ_dep,E01024875,1,LSOA: E01024875<br/>Rank: 2152<br>Decile: 1
Educ_dep,E01024876,1,LSOA: E01024876<br/>Rank: 2656<br>Decile: 1
Educ_dep,E01024877,1,LSOA: E01024877<br/>Rank: 1075<br>Decile: 1
Educ_dep,E01024878,1,LSOA: E01024878<br/>Rank: 1058<br>Decile: 1
Educ_dep,E01024879,3,LSOA: E01024879<br/>Rank: 9449<br>Decile: 3
Educ_dep,E01024880,4,LSOA: E01024880<br/>Rank: 11152<br>Decile: 4
Educ_dep,E01024881,3,LSOA: E01024881<br/>Rank: 7203<br>Decile: 3
Educ_dep,E01024882,2,LSOA: E01024882<br/>Rank: 5559<br>Decile: 2
Educ_dep,E01024883,3,LSOA: E01024883<br/>Rank: 7094<br>Decile: 3
Educ_dep,E01024884,3,LSOA: E01024884<br/>Rank: 8575<br>Decile: 3
Educ_dep,E01024885,2,LSOA: E01024885<br/>Rank: 5616<br>Decile: 2
Educ_dep,E01024886,2,LSOA: E01024886<br/>Rank: 3683<br>Decile: 2
Educ_dep,E01024887,2,LSOA: E01024887<br/>Rank: 5822<br>Decile: 2
Educ_dep,E01024888,5,LSOA: E01024888<br/>Rank: 15851<br>Decile: 5
Educ_dep,E01024889,6,LSOA: E01024889<br/>Rank: 18498<br>Decile: 6
Educ_dep,E01024890,2,LSOA: E01024890<br/>Rank: 4831<br>Decile: 2
Educ_dep,E01024891,4,LSOA: E01024891<br/>Rank: 11103<br>Decile: 4
Educ_dep,E01024892,3,LSOA: E01024892<br/>Rank: 8698<br>Decile: 3
Educ_dep,E01024893,2,LSOA: E01024893<br/>Rank: 4949<br>Decile: 2
Educ_dep,E01024894,3,LSOA: E01024894<br/>Rank: 7448<br>Decile: 3
Educ_dep,E01024895,2,LSOA: E01024895<br/>Rank: 3415<br>Decile: 2
Educ_dep,E01024896,4,LSOA: E01024896<br/>Rank: 11224<br>Decile: 4
Educ_dep,E01024897,4,LSOA: E01024897<br/>Rank: 13009<br>Decile: 4
Educ_dep,E01024898,1,LSOA: E01024898<br/>Rank: 2130<br>Decile: 1
Educ_dep,E01024899,1,LSOA: E01024899<br/>Rank: 795<br>Decile: 1
Educ_dep,E01024900,1,LSOA: E01024900<br/>Rank: 324<br>Decile: 1
Educ_dep,E01024901,7,LSOA: E01024901<br/>Rank: 20877<br>Decile: 7
Educ_dep,E01024902,2,LSOA: E01024902<br/>Rank: 6099<br>Decile: 2
Educ_dep,E01024903,3,LSOA: E01024903<br/>Rank: 7122<br>Decile: 3
Educ_dep,E01024904,5,LSOA: E01024904<br/>Rank: 13391<br>Decile: 5
Educ_dep,E01024905,7,LSOA: E01024905<br/>Rank: 21892<br>Decile: 7
Educ_dep,E01024906,1,LSOA: E01024906<br/>Rank: 839<br>Decile: 1
Educ_dep,E01024907,1,LSOA: E01024907<br/>Rank: 1568<br>Decile: 1
Educ_dep,E01024908,1,LSOA: E01024908<br/>Rank: 157<br>Decile: 1
Educ_dep,E01024909,2,LSOA: E01024909<br/>Rank: 4442<br>Decile: 2
Educ_dep,E01024910,3,LSOA: E01024910<br/>Rank: 7672<br>Decile: 3
Educ_dep,E01024911,3,LSOA: E01024911<br/>Rank: 8336<br>Decile: 3
Educ_dep,E01024912,10,LSOA: E01024912<br/>Rank: 29595<br>Decile: 10
Educ_dep,E01024913,8,LSOA: E01024913<br/>Rank: 23977<br>Decile: 8
Educ_dep,E01024914,9,LSOA: E01024914<br/>Rank: 26455<br>Decile: 9
Educ_dep,E01025032,3,LSOA: E01025032<br/>Rank: 7178<br>Decile: 3
Educ_dep,E01025033,7,LSOA: E01025033<br/>Rank: 21900<br>Decile: 7
Educ_dep,E01025034,6,LSOA: E01025034<br/>Rank: 18002<br>Decile: 6
Educ_dep,E01025035,6,LSOA: E01025035<br/>Rank: 19401<br>Decile: 6
Educ_dep,E01025036,1,LSOA: E01025036<br/>Rank: 3178<br>Decile: 1
Educ_dep,E01025037,5,LSOA: E01025037<br/>Rank: 15716<br>Decile: 5
Educ_dep,E01025038,8,LSOA: E01025038<br/>Rank: 25405<br>Decile: 8
Educ_dep,E01025039,8,LSOA: E01025039<br/>Rank: 26215<br>Decile: 8
Educ_dep,E01025040,7,LSOA: E01025040<br/>Rank: 22520<br>Decile: 7
Educ_dep,E01025041,1,LSOA: E01025041<br/>Rank: 1659<br>Decile: 1
Educ_dep,E01025042,1,LSOA: E01025042<br/>Rank: 461<br>Decile: 1
Educ_dep,E01025044,2,LSOA: E01025044<br/>Rank: 6282<br>Decile: 2
Educ_dep,E01025045,1,LSOA: E01025045<br/>Rank: 2017<br>Decile: 1
Educ_dep,E01025046,2,LSOA: E01025046<br/>Rank: 4994<br>Decile: 2
Educ_dep,E01025048,8,LSOA: E01025048<br/>Rank: 25826<br>Decile: 8
Educ_dep,E01025049,2,LSOA: E01025049<br/>Rank: 3608<br>Decile: 2
Educ_dep,E01025050,6,LSOA: E01025050<br/>Rank: 18603<br>Decile: 6
Educ_dep,E01025051,4,LSOA: E01025051<br/>Rank: 10637<br>Decile: 4
Educ_dep,E01025052,8,LSOA: E01025052<br/>Rank: 24477<br>Decile: 8
Educ_dep,E01025053,5,LSOA: E01025053<br/>Rank: 13227<br>Decile: 5
Educ_dep,E01025054,5,LSOA: E01025054<br/>Rank: 13409<br>Decile: 5
Educ_dep,E01025055,3,LSOA: E01025055<br/>Rank: 7738<br>Decile: 3
Educ_dep,E01025056,8,LSOA: E01025056<br/>Rank: 24976<br>Decile: 8
Educ_dep,E01025057,5,LSOA: E01025057<br/>Rank: 14348<br>Decile: 5
Educ_dep,E01025058,4,LSOA: E01025058<br/>Rank: 12993<br>Decile: 4
Educ_dep,E01025059,4,LSOA: E01025059<br/>Rank: 10130<br>Decile: 4
Educ_dep,E01025060,2,LSOA: E01025060<br/>Rank: 3996<br>Decile: 2
Educ_dep,E01025061,5,LSOA: E01025061<br/>Rank: 14007<br>Decile: 5
Educ_dep,E01025062,1,LSOA: E01025062<br/>Rank: 1588<br>Decile: 1
Educ_dep,E01025063,3,LSOA: E01025063<br/>Rank: 8302<br>Decile: 3
Educ_dep,E01025064,9,LSOA: E01025064<br/>Rank: 27492<br>Decile: 9
Educ_dep,E01025065,3,LSOA: E01025065<br/>Rank: 8512<br>Decile: 3
Educ_dep,E01025066,7,LSOA: E01025066<br/>Rank: 22408<br>Decile: 7
Educ_dep,E01025067,2,LSOA: E01025067<br/>Rank: 5994<br>Decile: 2
Educ_dep,E01025068,2,LSOA: E01025068<br/>Rank: 6100<br>Decile: 2
Educ_dep,E01025069,3,LSOA: E01025069<br/>Rank: 9811<br>Decile: 3
Educ_dep,E01025070,2,LSOA: E01025070<br/>Rank: 3675<br>Decile: 2
Educ_dep,E01025071,5,LSOA: E01025071<br/>Rank: 15492<br>Decile: 5
Educ_dep,E01025072,2,LSOA: E01025072<br/>Rank: 6098<br>Decile: 2
Educ_dep,E01025073,5,LSOA: E01025073<br/>Rank: 14701<br>Decile: 5
Educ_dep,E01025074,9,LSOA: E01025074<br/>Rank: 26727<br>Decile: 9
Educ_dep,E01025075,4,LSOA: E01025075<br/>Rank: 11647<br>Decile: 4
Educ_dep,E01025076,5,LSOA: E01025076<br/>Rank: 16091<br>Decile: 5
Educ_dep,E01025077,3,LSOA: E01025077<br/>Rank: 9052<br>Decile: 3
Educ_dep,E01025078,5,LSOA: E01025078<br/>Rank: 15372<br>Decile: 5
Educ_dep,E01025079,5,LSOA: E01025079<br/>Rank: 13623<br>Decile: 5
Educ_dep,E01025080,5,LSOA: E01025080<br/>Rank: 14191<br>Decile: 5
Educ_dep,E01025081,7,LSOA: E01025081<br/>Rank: 21500<br>Decile: 7
Educ_dep,E01025082,1,LSOA: E01025082<br/>Rank: 857<br>Decile: 1
Educ_dep,E01025083,1,LSOA: E01025083<br/>Rank: 1289<br>Decile: 1
Educ_dep,E01025084,1,LSOA: E01025084<br/>Rank: 1051<br>Decile: 1
Educ_dep,E01025174,8,LSOA: E01025174<br/>Rank: 24446<br>Decile: 8
Educ_dep,E01025175,9,LSOA: E01025175<br/>Rank: 28505<br>Decile: 9
Educ_dep,E01025176,7,LSOA: E01025176<br/>Rank: 21287<br>Decile: 7
Educ_dep,E01025177,10,LSOA: E01025177<br/>Rank: 29676<br>Decile: 10
Educ_dep,E01025178,9,LSOA: E01025178<br/>Rank: 28541<br>Decile: 9
Educ_dep,E01025179,8,LSOA: E01025179<br/>Rank: 23943<br>Decile: 8
Educ_dep,E01025180,9,LSOA: E01025180<br/>Rank: 26763<br>Decile: 9
Educ_dep,E01025181,1,LSOA: E01025181<br/>Rank: 1180<br>Decile: 1
Educ_dep,E01025182,1,LSOA: E01025182<br/>Rank: 2129<br>Decile: 1
Educ_dep,E01025183,1,LSOA: E01025183<br/>Rank: 2128<br>Decile: 1
Educ_dep,E01025184,1,LSOA: E01025184<br/>Rank: 2349<br>Decile: 1
Educ_dep,E01025185,2,LSOA: E01025185<br/>Rank: 4736<br>Decile: 2
Educ_dep,E01025186,2,LSOA: E01025186<br/>Rank: 3710<br>Decile: 2
Educ_dep,E01025187,4,LSOA: E01025187<br/>Rank: 11014<br>Decile: 4
Educ_dep,E01025188,2,LSOA: E01025188<br/>Rank: 3565<br>Decile: 2
Educ_dep,E01025189,1,LSOA: E01025189<br/>Rank: 2035<br>Decile: 1
Educ_dep,E01025190,5,LSOA: E01025190<br/>Rank: 13204<br>Decile: 5
Educ_dep,E01025191,7,LSOA: E01025191<br/>Rank: 20467<br>Decile: 7
Educ_dep,E01025192,3,LSOA: E01025192<br/>Rank: 7776<br>Decile: 3
Educ_dep,E01025193,4,LSOA: E01025193<br/>Rank: 12674<br>Decile: 4
Educ_dep,E01025194,3,LSOA: E01025194<br/>Rank: 9545<br>Decile: 3
Educ_dep,E01025195,6,LSOA: E01025195<br/>Rank: 18205<br>Decile: 6
Educ_dep,E01025196,2,LSOA: E01025196<br/>Rank: 4184<br>Decile: 2
Educ_dep,E01025197,5,LSOA: E01025197<br/>Rank: 14369<br>Decile: 5
Educ_dep,E01025198,3,LSOA: E01025198<br/>Rank: 8806<br>Decile: 3
Educ_dep,E01025199,6,LSOA: E01025199<br/>Rank: 18057<br>Decile: 6
Educ_dep,E01025200,4,LSOA: E01025200<br/>Rank: 10236<br>Decile: 4
Educ_dep,E01025201,4,LSOA: E01025201<br/>Rank: 11396<br>Decile: 4
Educ_dep,E01025202,6,LSOA: E01025202<br/>Rank: 17521<br>Decile: 6
Educ_dep,E01025203,8,LSOA: E01025203<br/>Rank: 24645<br>Decile: 8
Educ_dep,E01025204,9,LSOA: E01025204<br/>Rank: 28058<br>Decile: 9
Educ_dep,E01025205,2,LSOA: E01025205<br/>Rank: 5455<br>Decile: 2
Educ_dep,E01025206,5,LSOA: E01025206<br/>Rank: 14176<br>Decile: 5
Educ_dep,E01025207,3,LSOA: E01025207<br/>Rank: 7869<br>Decile: 3
Educ_dep,E01025208,4,LSOA: E01025208<br/>Rank: 9881<br>Decile: 4
Educ_dep,E01025209,3,LSOA: E01025209<br/>Rank: 7944<br>Decile: 3
Educ_dep,E01025210,2,LSOA: E01025210<br/>Rank: 4201<br>Decile: 2
Educ_dep,E01025211,10,LSOA: E01025211<br/>Rank: 30430<br>Decile: 10
Educ_dep,E01025212,7,LSOA: E01025212<br/>Rank: 21097<br>Decile: 7
Educ_dep,E01025213,4,LSOA: E01025213<br/>Rank: 10399<br>Decile: 4
Educ_dep,E01025214,7,LSOA: E01025214<br/>Rank: 20624<br>Decile: 7
Educ_dep,E01025215,2,LSOA: E01025215<br/>Rank: 4799<br>Decile: 2
Educ_dep,E01025216,3,LSOA: E01025216<br/>Rank: 7940<br>Decile: 3
Educ_dep,E01025217,1,LSOA: E01025217<br/>Rank: 2356<br>Decile: 1
Educ_dep,E01025218,1,LSOA: E01025218<br/>Rank: 316<br>Decile: 1
Educ_dep,E01025219,1,LSOA: E01025219<br/>Rank: 656<br>Decile: 1
Educ_dep,E01025220,1,LSOA: E01025220<br/>Rank: 2659<br>Decile: 1
Educ_dep,E01025221,3,LSOA: E01025221<br/>Rank: 7462<br>Decile: 3
Educ_dep,E01025222,6,LSOA: E01025222<br/>Rank: 18597<br>Decile: 6
Educ_dep,E01025223,3,LSOA: E01025223<br/>Rank: 8595<br>Decile: 3
Educ_dep,E01025224,2,LSOA: E01025224<br/>Rank: 4280<br>Decile: 2
Educ_dep,E01025225,5,LSOA: E01025225<br/>Rank: 13996<br>Decile: 5
Educ_dep,E01025226,2,LSOA: E01025226<br/>Rank: 5586<br>Decile: 2
Educ_dep,E01025227,2,LSOA: E01025227<br/>Rank: 3956<br>Decile: 2
Educ_dep,E01025228,4,LSOA: E01025228<br/>Rank: 12692<br>Decile: 4
Educ_dep,E01025229,2,LSOA: E01025229<br/>Rank: 3349<br>Decile: 2
Educ_dep,E01025230,1,LSOA: E01025230<br/>Rank: 2588<br>Decile: 1
Educ_dep,E01025315,10,LSOA: E01025315<br/>Rank: 29632<br>Decile: 10
Educ_dep,E01025316,9,LSOA: E01025316<br/>Rank: 27286<br>Decile: 9
Educ_dep,E01025317,8,LSOA: E01025317<br/>Rank: 24116<br>Decile: 8
Educ_dep,E01025318,8,LSOA: E01025318<br/>Rank: 24729<br>Decile: 8
Educ_dep,E01025319,10,LSOA: E01025319<br/>Rank: 31109<br>Decile: 10
Educ_dep,E01025320,8,LSOA: E01025320<br/>Rank: 23417<br>Decile: 8
Educ_dep,E01025321,8,LSOA: E01025321<br/>Rank: 23913<br>Decile: 8
Educ_dep,E01025322,8,LSOA: E01025322<br/>Rank: 25737<br>Decile: 8
Educ_dep,E01025323,9,LSOA: E01025323<br/>Rank: 29321<br>Decile: 9
Educ_dep,E01025324,9,LSOA: E01025324<br/>Rank: 29075<br>Decile: 9
Educ_dep,E01025325,5,LSOA: E01025325<br/>Rank: 13828<br>Decile: 5
Educ_dep,E01025326,8,LSOA: E01025326<br/>Rank: 25477<br>Decile: 8
Educ_dep,E01025327,8,LSOA: E01025327<br/>Rank: 24523<br>Decile: 8
Educ_dep,E01025328,9,LSOA: E01025328<br/>Rank: 26592<br>Decile: 9
Educ_dep,E01025329,4,LSOA: E01025329<br/>Rank: 10901<br>Decile: 4
Educ_dep,E01025330,7,LSOA: E01025330<br/>Rank: 22038<br>Decile: 7
Educ_dep,E01025331,8,LSOA: E01025331<br/>Rank: 25178<br>Decile: 8
Educ_dep,E01025332,10,LSOA: E01025332<br/>Rank: 31172<br>Decile: 10
Educ_dep,E01025333,9,LSOA: E01025333<br/>Rank: 28033<br>Decile: 9
Educ_dep,E01025334,8,LSOA: E01025334<br/>Rank: 24837<br>Decile: 8
Educ_dep,E01025335,4,LSOA: E01025335<br/>Rank: 10386<br>Decile: 4
Educ_dep,E01025336,10,LSOA: E01025336<br/>Rank: 31442<br>Decile: 10
Educ_dep,E01025337,10,LSOA: E01025337<br/>Rank: 31245<br>Decile: 10
Educ_dep,E01025338,7,LSOA: E01025338<br/>Rank: 20851<br>Decile: 7
Educ_dep,E01025339,5,LSOA: E01025339<br/>Rank: 13390<br>Decile: 5
Educ_dep,E01025340,9,LSOA: E01025340<br/>Rank: 28446<br>Decile: 9
Educ_dep,E01025341,10,LSOA: E01025341<br/>Rank: 31246<br>Decile: 10
Educ_dep,E01025342,9,LSOA: E01025342<br/>Rank: 27029<br>Decile: 9
Educ_dep,E01025343,7,LSOA: E01025343<br/>Rank: 21729<br>Decile: 7
Educ_dep,E01025344,9,LSOA: E01025344<br/>Rank: 26354<br>Decile: 9
Educ_dep,E01025345,9,LSOA: E01025345<br/>Rank: 29203<br>Decile: 9
Educ_dep,E01025346,9,LSOA: E01025346<br/>Rank: 26849<br>Decile: 9
Educ_dep,E01025347,8,LSOA: E01025347<br/>Rank: 23037<br>Decile: 8
Educ_dep,E01025348,8,LSOA: E01025348<br/>Rank: 25172<br>Decile: 8
Educ_dep,E01025349,10,LSOA: E01025349<br/>Rank: 29977<br>Decile: 10
Educ_dep,E01025350,10,LSOA: E01025350<br/>Rank: 30796<br>Decile: 10
Educ_dep,E01025351,9,LSOA: E01025351<br/>Rank: 27282<br>Decile: 9
Educ_dep,E01025352,10,LSOA: E01025352<br/>Rank: 30994<br>Decile: 10
Educ_dep,E01025353,10,LSOA: E01025353<br/>Rank: 31251<br>Decile: 10
Educ_dep,E01025354,10,LSOA: E01025354<br/>Rank: 31487<br>Decile: 10
Educ_dep,E01025355,10,LSOA: E01025355<br/>Rank: 30721<br>Decile: 10
Educ_dep,E01025356,3,LSOA: E01025356<br/>Rank: 6601<br>Decile: 3
Educ_dep,E01025357,7,LSOA: E01025357<br/>Rank: 20837<br>Decile: 7
Educ_dep,E01025358,10,LSOA: E01025358<br/>Rank: 29935<br>Decile: 10
Educ_dep,E01025359,3,LSOA: E01025359<br/>Rank: 9488<br>Decile: 3
Educ_dep,E01025360,6,LSOA: E01025360<br/>Rank: 16950<br>Decile: 6
Educ_dep,E01025361,9,LSOA: E01025361<br/>Rank: 26896<br>Decile: 9
Educ_dep,E01025362,8,LSOA: E01025362<br/>Rank: 25201<br>Decile: 8
Educ_dep,E01025363,7,LSOA: E01025363<br/>Rank: 22941<br>Decile: 7
Educ_dep,E01025364,9,LSOA: E01025364<br/>Rank: 28910<br>Decile: 9
Educ_dep,E01025365,9,LSOA: E01025365<br/>Rank: 26630<br>Decile: 9
Educ_dep,E01025366,5,LSOA: E01025366<br/>Rank: 14279<br>Decile: 5
Educ_dep,E01025367,7,LSOA: E01025367<br/>Rank: 22026<br>Decile: 7
Educ_dep,E01025368,4,LSOA: E01025368<br/>Rank: 10752<br>Decile: 4
Educ_dep,E01025369,3,LSOA: E01025369<br/>Rank: 7807<br>Decile: 3
Educ_dep,E01025370,5,LSOA: E01025370<br/>Rank: 13805<br>Decile: 5
Educ_dep,E01025371,3,LSOA: E01025371<br/>Rank: 7103<br>Decile: 3
Educ_dep,E01025373,9,LSOA: E01025373<br/>Rank: 27868<br>Decile: 9
Educ_dep,E01025374,5,LSOA: E01025374<br/>Rank: 15192<br>Decile: 5
Educ_dep,E01025375,7,LSOA: E01025375<br/>Rank: 22988<br>Decile: 7
Educ_dep,E01025376,3,LSOA: E01025376<br/>Rank: 7610<br>Decile: 3
Educ_dep,E01025377,10,LSOA: E01025377<br/>Rank: 30282<br>Decile: 10
Educ_dep,E01025378,9,LSOA: E01025378<br/>Rank: 28916<br>Decile: 9
Educ_dep,E01025379,4,LSOA: E01025379<br/>Rank: 12874<br>Decile: 4
Educ_dep,E01025380,9,LSOA: E01025380<br/>Rank: 28779<br>Decile: 9
Educ_dep,E01025381,1,LSOA: E01025381<br/>Rank: 2180<br>Decile: 1
Educ_dep,E01025382,2,LSOA: E01025382<br/>Rank: 3991<br>Decile: 2
Educ_dep,E01025383,6,LSOA: E01025383<br/>Rank: 17211<br>Decile: 6
Educ_dep,E01025384,8,LSOA: E01025384<br/>Rank: 25044<br>Decile: 8
Educ_dep,E01025385,2,LSOA: E01025385<br/>Rank: 4225<br>Decile: 2
Educ_dep,E01025387,7,LSOA: E01025387<br/>Rank: 20998<br>Decile: 7
Educ_dep,E01025388,4,LSOA: E01025388<br/>Rank: 9887<br>Decile: 4
Educ_dep,E01025389,2,LSOA: E01025389<br/>Rank: 3979<br>Decile: 2
Educ_dep,E01025390,3,LSOA: E01025390<br/>Rank: 8881<br>Decile: 3
Educ_dep,E01025391,2,LSOA: E01025391<br/>Rank: 6116<br>Decile: 2
Educ_dep,E01025392,6,LSOA: E01025392<br/>Rank: 17412<br>Decile: 6
Educ_dep,E01025393,6,LSOA: E01025393<br/>Rank: 17844<br>Decile: 6
Educ_dep,E01025394,5,LSOA: E01025394<br/>Rank: 14281<br>Decile: 5
Educ_dep,E01025395,7,LSOA: E01025395<br/>Rank: 21002<br>Decile: 7
Educ_dep,E01025396,2,LSOA: E01025396<br/>Rank: 3775<br>Decile: 2
Educ_dep,E01025397,4,LSOA: E01025397<br/>Rank: 11022<br>Decile: 4
Educ_dep,E01025398,4,LSOA: E01025398<br/>Rank: 12515<br>Decile: 4
Educ_dep,E01032485,10,LSOA: E01032485<br/>Rank: 31771<br>Decile: 10
Educ_dep,E01032486,10,LSOA: E01032486<br/>Rank: 31811<br>Decile: 10
Educ_dep,E01033231,1,LSOA: E01033231<br/>Rank: 1336<br>Decile: 1
Educ_dep,E01033281,5,LSOA: E01033281<br/>Rank: 15590<br>Decile: 5
Emp_dep,E01012571,1,LSOA: E01012571<br/>Rank: 3222<br>Decile: 1
Emp_dep,E01012572,1,LSOA: E01012572<br/>Rank: 2329<br>Decile: 1
Emp_dep,E01012573,3,LSOA: E01012573<br/>Rank: 6870<br>Decile: 3
Emp_dep,E01012574,1,LSOA: E01012574<br/>Rank: 1402<br>Decile: 1
Emp_dep,E01012575,1,LSOA: E01012575<br/>Rank: 1426<br>Decile: 1
Emp_dep,E01012576,2,LSOA: E01012576<br/>Rank: 4718<br>Decile: 2
Emp_dep,E01012577,2,LSOA: E01012577<br/>Rank: 4566<br>Decile: 2
Emp_dep,E01012578,1,LSOA: E01012578<br/>Rank: 2859<br>Decile: 1
Emp_dep,E01012579,2,LSOA: E01012579<br/>Rank: 4057<br>Decile: 2
Emp_dep,E01012580,2,LSOA: E01012580<br/>Rank: 5242<br>Decile: 2
Emp_dep,E01012581,8,LSOA: E01012581<br/>Rank: 24309<br>Decile: 8
Emp_dep,E01012582,7,LSOA: E01012582<br/>Rank: 20264<br>Decile: 7
Emp_dep,E01012583,9,LSOA: E01012583<br/>Rank: 27907<br>Decile: 9
Emp_dep,E01012584,8,LSOA: E01012584<br/>Rank: 24461<br>Decile: 8
Emp_dep,E01012585,3,LSOA: E01012585<br/>Rank: 9231<br>Decile: 3
Emp_dep,E01012586,1,LSOA: E01012586<br/>Rank: 2257<br>Decile: 1
Emp_dep,E01012587,4,LSOA: E01012587<br/>Rank: 11227<br>Decile: 4
Emp_dep,E01012588,4,LSOA: E01012588<br/>Rank: 10344<br>Decile: 4
Emp_dep,E01012589,2,LSOA: E01012589<br/>Rank: 5086<br>Decile: 2
Emp_dep,E01012590,3,LSOA: E01012590<br/>Rank: 7253<br>Decile: 3
Emp_dep,E01012591,1,LSOA: E01012591<br/>Rank: 2616<br>Decile: 1
Emp_dep,E01012592,7,LSOA: E01012592<br/>Rank: 22814<br>Decile: 7
Emp_dep,E01012593,4,LSOA: E01012593<br/>Rank: 12887<br>Decile: 4
Emp_dep,E01012594,1,LSOA: E01012594<br/>Rank: 2575<br>Decile: 1
Emp_dep,E01012595,2,LSOA: E01012595<br/>Rank: 3445<br>Decile: 2
Emp_dep,E01012596,2,LSOA: E01012596<br/>Rank: 4256<br>Decile: 2
Emp_dep,E01012597,8,LSOA: E01012597<br/>Rank: 25306<br>Decile: 8
Emp_dep,E01012598,9,LSOA: E01012598<br/>Rank: 29061<br>Decile: 9
Emp_dep,E01012599,6,LSOA: E01012599<br/>Rank: 18351<br>Decile: 6
Emp_dep,E01012600,1,LSOA: E01012600<br/>Rank: 2584<br>Decile: 1
Emp_dep,E01012601,1,LSOA: E01012601<br/>Rank: 433<br>Decile: 1
Emp_dep,E01012602,7,LSOA: E01012602<br/>Rank: 21301<br>Decile: 7
